"UniqueIndex","u.r","DOI","Title","Authors","JnlYear","InfantGroup","ExperimentNo","PublicationStatus","NativeLanguage","TestLanguage","Lab","InfantType","minAge","meanAge","maxAge","PropFemales","Included","Excluded","Fussers","NonCriterion","Criterion","exclusionCriteria","MeanAgeMonths","MultipleAgeGroups","MultipleAgeGroupsYO","Words","WdMisAlignMajorStress","Linguistic","NumberSyllables","passages","EdgeAlign","EdgeAlignSimple","FamVoice","FamRegister","FamAffect","maxTrialDurFam","TestVoice","TestRegister","AgeGroupForIndex","Indexical","maxTrialDurTest","nbTrialsTest","Words2Passage","famCriterion","repeatedMeasures","Method","PredictedEffect","OtherNotes","LTFam","SD.LTFam","LTNov","SD.LTNov","correlationFamNov","exact.t","exact.F","p_val_reported","proportionFamPref","formula2use","propIncl","unique","difficulty","correlationFamNov.imputed","LTDif","PooledSD","ES","ESg","ES.SE","ESg.SE","ES.W","ESg.W","p_estim","include"
211,"Alex","10.1080/01690960344000143","English-learning infants' segmentation of trisyllabic words from fluent speech","Houston Santelmann Jusczyk ",2004,"3","3","peer-reviewed","American English","native","Jusczyk","standard",202,232,272,0.6071428571,28,11,7,1,3,"failure to
look at the flashing lights (2) restlessness (7) parental interference (1)
and orientation times averaged less than 3 s (1).

",7.5,0,0,"{ton loupe}{chute bule}",0,"embedded",1,"The grocery store took away its old cantaloupe. Your cantaloupe is already at home. That red cantaloupe looks extremely strange. The dark cantaloupe tastes delicious. Give the children the plain cantaloupe. They think that her cantaloupe is edible. The dark baritone is very annoying. She plays that old baritone very skilfully. We need to get a plain baritone for the concert. The director really likes your baritone. Her baritone looks complicated. They composed a symphony for a red baritone. Your vestibule has lots of decorations. Her vestibule can fit only one. They are renovating that old vestibule. The small dark vestibule terrifies me. We are considering a plain vestibule. My new red vestibule is very comfortable. Our lieutenant has an old parachute. He gave the plain parachute to the beginner. Your parachute is colourful and new. The red parachute belongs to Timothy. The leader brought a dark parachute. Her parachute looks fantastic.

",62.5,0.333333333333333,"female English IDS","IDS",NA,19.1,"same female","IDS",NA,"not.manipulated",19,16,"yes",30,"no","HPP","exploratory","Also does omnibus ANOVA for exp 1-3 no interaction",7.26,2.06,6.56,2.69,NA,1.32,"",0.2,0.6428571429,"means&SD",0.717948717948718,"10.1080/01690960344000143_3",4,0.703,0.7,2.3957984055425,0.28398626119865,0.28398626119865,0.15051389331634,0.15051389331634,44.1414729097525,44.1414729097525,0.0989587457211295,TRUE
211,"Alex","10.1080/01690960344000143","English-learning infants' segmentation of trisyllabic words from fluent speech","Houston Santelmann Jusczyk ",2004,"4","4","peer-reviewed","American English","native","Jusczyk","standard",212,225,241,0.53125,32,7,5,0,0,"crying restlessness equipment failure",7.5,0,0,"{cavalier magazine}{jamboree lemonade}",1,"match",3,"The old jamboree was still very exciting. Everybody left the funny jamboree in the morning. Tomorrow weâ€™ll buy tickets to the expensive jamboree. The baritone at the good jamboree was incredible. Their jamboree was truly spectacular. In the summertime he had a bright jamboree. On the sidewalk we discovered an expensive magazine. The bright magazine was filled with colorful pictures. Unfortunately my old magazine has deteriorated. A funny magazine was in the convenience store. You must ask politely to see their magazine. We recovered a good magazine from the parachute. Their lemonade was advertised at the corner. Using strange ingredients they mixed bright lemonade. We are replacing the old lemonade that is not refreshing. Sally knows a recipe for making good lemonade. At the supermarket expensive lemonade is discounted. The funny lemonade tastes like cantaloupe. In the front vestibule stands a good cavalier. Somebody took the old cavalier from the festivities. The expensive cavalier is rather ordinary. We prefer the funny cavalier in the entryway. The bright cavalier talks of extraordinary adventures. The citizens are going to cheer for their cavalier.

",52.5,0.333333333333333,"female English IDS","IDS",NA,18.9,"same female","IDS",NA,"not.manipulated",20,16,"yes",30,"no","HPP","exploratory","",7.59,2.87,7.63,2.88,NA,-0.09,"",0.93,0.46875,"means&SD",0.82051282051282,"10.1080/01690960344000143_4",4,0.728,-0.04,2.8750043478228,-0.0135736804271114,-0.0135736804271114,0.130395087426656,0.130395087426656,58.8135697661593,58.8135697661593,0.464433102665149,TRUE
211,"Alex","10.1080/01690960344000143","English-learning infants' segmentation of trisyllabic words from fluent speech","Houston Santelmann Jusczyk ",2004,"5","5","peer-reviewed","American English","native","Jusczyk","standard",199,226,242,0.5625,32,9,4,1,3,"crying (3)
restlessness (1) orientation times averaged less than 3 seconds (2)
parental interference (1) failure to look at the side lights (1) and
equipment failure (1)

",7.5,0,0,"{lier zine}{ree nade}",0,"embedded",1,"The old jamboree was still very exciting. Everybody left the funny jamboree in the morning. Tomorrow weâ€™ll buy tickets to the expensive jamboree. The baritone at the good jamboree was incredible. Their jamboree was truly spectacular. In the summertime he had a bright jamboree. On the sidewalk we discovered an expensive magazine. The bright magazine was filled with colorful pictures. Unfortunately my old magazine has deteriorated. A funny magazine was in the convenience store. You must ask politely to see their magazine. We recovered a good magazine from the parachute. Their lemonade was advertised at the corner. Using strange ingredients they mixed bright lemonade. We are replacing the old lemonade that is not refreshing. Sally knows a recipe for making good lemonade. At the supermarket expensive lemonade is discounted. The funny lemonade tastes like cantaloupe. In the front vestibule stands a good cavalier. Somebody took the old cavalier from the festivities. The expensive cavalier is rather ordinary. We prefer the funny cavalier in the entryway. The bright cavalier talks of extraordinary adventures. The citizens are going to cheer for their cavalier.

",52.5,0.333333333333333,"female English IDS","IDS",NA,18.6,"same female","IDS",NA,"not.manipulated",20,16,"yes",30,"no","HPP","exploratory","",8.44,3.04,7.46,2.46,NA,2.06,"",0.04,0.6875,"means&SD",0.780487804878049,"10.1080/01690960344000143_5",4,0.82,0.98,2.76524863258261,0.345754645607639,0.345754645607639,0.114533447281737,0.114533447281737,76.2316526305895,76.2316526305895,0.0239390224888822,TRUE
211,"Alex","10.1080/01690960344000143","English-learning infants' segmentation of trisyllabic words from fluent speech","Houston Santelmann Jusczyk ",2004,"6","6","peer-reviewed","American English","native","Jusczyk","standard",210,225,250,0.5,32,15,14,1,3,"crying restlessness equipment failure",7.5,0,0,"{cava maga}{jambo lemo}",1,"embedded",2,"The old jamboree was still very exciting. Everybody left the funny jamboree in the morning. Tomorrow weâ€™ll buy tickets to the expensive jamboree. The baritone at the good jamboree was incredible. Their jamboree was truly spectacular. In the summertime he had a bright jamboree. On the sidewalk we discovered an expensive magazine. The bright magazine was filled with colorful pictures. Unfortunately my old magazine has deteriorated. A funny magazine was in the convenience store. You must ask politely to see their magazine. We recovered a good magazine from the parachute. Their lemonade was advertised at the corner. Using strange ingredients they mixed bright lemonade. We are replacing the old lemonade that is not refreshing. Sally knows a recipe for making good lemonade. At the supermarket expensive lemonade is discounted. The funny lemonade tastes like cantaloupe. In the front vestibule stands a good cavalier. Somebody took the old cavalier from the festivities. The expensive cavalier is rather ordinary. We prefer the funny cavalier in the entryway. The bright cavalier talks of extraordinary adventures. The citizens are going to cheer for their cavalier.

",52.5,0.333333333333333,"female English IDS","IDS",NA,17.9,"same female","IDS",NA,"not.manipulated",20,16,"yes",30,"no","HPP","exploratory","Also does omnibus ANOVA for exp 4-6 no interaction",7.49,2.67,7.51,2.78,NA,-0.02,"",0.97,0.53125,"means&SD",0.680851063829787,"10.1080/01690960344000143_6",5,0.5,-0.0199999999999996,2.72555498935538,-0.00715898053723203,-0.00715898053723203,0.176778960277832,0.176778960277832,31.9991800049755,31.9991800049755,0.49208577473978,TRUE
592,"Christina","10.1080/15250000701779386","Overcoming the Effects of Variation in Infant Speech Segmentation: Influences of Word Familiarity","Singh Nestor Bortfeld ",2008,"1a",NA,"peer-reviewed","American English","native","Singh","standard",213,234,244,0.5625,16,1,0,0,0,"inattention",7.5,1,1,"{Mommy Luka}{Daddy Ghana}",0,"match",2,"Luka spends time playing with friends. Luka enjoys doing her work. I like Luka to bake cookies. I love it when Luka eats her dinner. I like to think about Luka. The best person in the world is Luka. Ghana has a big red bottle. Ghana likes to walk her dog. I find Ghana fun to be with. I like Ghana and her sister. I think the shoe belongs to Ghana. I give all my best wishes to Ghana. Daddy likes to wash his car. Daddy wants to sit outside and read. I like Daddy to sit inside. I love it when Daddy works at home. There’s no one I love more than Daddy. I want to be just like Daddy. Mommy went to the store today. Mommy likes to play with blocks. I like Mommy to brush my hair. I want Mommy to drink her tea. I want to give my cup to  Mommy. I like to spend time with Mommy.",81.6666666666667,0.666666666666667,"female","IDS","high.pitch",30,"female",NA,"y",NA,NA,NA,"yes",30,"yes","HPP",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"tValue",0.941176470588235,"10.1080/15250000701779386_1a",NA,NA,NA,NA,0.45615724922941,0.45615724922941,0.297243158674022,0.297243158674022,11.3530617467078,11.3530617467078,NA,TRUE
592,"Christina","10.1080/15250000701779386","Overcoming the Effects of Variation in Infant Speech Segmentation: Influences of Word Familiarity","Singh Nestor Bortfeld ",2008,"1b",NA,"peer-reviewed","American English","native","Singh","standard",213,234,244,0.5625,16,1,0,0,0,"inattention",7.5,1,1,"{Mommy Luka}{Daddy Ghana}",0,"match",2,"Luka spends time playing with friends. Luka enjoys doing her work. I like Luka to bake cookies. I love it when Luka eats her dinner. I like to think about Luka. The best person in the world is Luka. Ghana has a big red bottle. Ghana likes to walk her dog. I find Ghana fun to be with. I like Ghana and her sister. I think the shoe belongs to Ghana. I give all my best wishes to Ghana. Daddy likes to wash his car. Daddy wants to sit outside and read. I like Daddy to sit inside. I love it when Daddy works at home. There’s no one I love more than Daddy. I want to be just like Daddy. Mommy went to the store today. Mommy likes to play with blocks. I like Mommy to brush my hair. I want Mommy to drink her tea. I want to give my cup to  Mommy. I like to spend time with Mommy.",81.6666666666667,0.666666666666667,"female","IDS","low.pitch",30,"female",NA,"y",NA,NA,NA,"yes",30,"yes","HPP","significant","",NA,NA,NA,NA,NA,NA,"",NA,NA,"tValue",0.941176470588235,"10.1080/15250000701779386_1b",NA,NA,NA,NA,0.69144612105266,0.69144612105266,0.249841337458332,0.249841337458332,16.5903961917374,16.5903961917374,NA,TRUE
592,"Christina","10.1080/15250000701779386","Overcoming the Effects of Variation in Infant Speech Segmentation: Influences of Word Familiarity","Singh Nestor Bortfeld ",2008,"2a",NA,"peer-reviewed","American English","native","Singh","standard",306,320,360,0.4375,16,12,0,0,0,"inattention technical problems",10.5,1,2,"{Mommy Luka}{Daddy Ghana}",0,"match",2,"Luka spends time playing with friends. Luka enjoys doing her work. I like Luka to bake cookies. I love it when Luka eats her dinner. I like to think about Luka. The best person in the world is Luka. Ghana has a big red bottle. Ghana likes to walk her dog. I find Ghana fun to be with. I like Ghana and her sister. I think the shoe belongs to Ghana. I give all my best wishes to Ghana. Daddy likes to wash his car. Daddy wants to sit outside and read. I like Daddy to sit inside. I love it when Daddy works at home. There’s no one I love more than Daddy. I want to be just like Daddy. Mommy went to the store today. Mommy likes to play with blocks. I like Mommy to brush my hair. I want Mommy to drink her tea. I want to give my cup to  Mommy. I like to spend time with Mommy.",81.6666666666667,0.666666666666667,"female","IDS","low.pitch",30,"female",NA,"o",NA,NA,NA,"yes",30,"yes","HPP",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"tValue",0.571428571428571,"10.1080/15250000701779386_2a",NA,NA,NA,NA,0.6006504026871,0.6006504026871,0.198144645534612,0.198144645534612,39.0179030931114,39.0179030931114,NA,TRUE
592,"Christina","10.1080/15250000701779386","Overcoming the Effects of Variation in Infant Speech Segmentation: Influences of Word Familiarity","Singh Nestor Bortfeld ",2008,"2b",NA,"peer-reviewed","American English","native","Singh","standard",306,320,360,0.4375,16,12,0,0,0,"inattention technical problems",10.5,1,2,"{Mommy Luka}{Daddy Ghana}",0,"match",2,"Luka spends time playing with friends. Luka enjoys doing her work. I like Luka to bake cookies. I love it when Luka eats her dinner. I like to think about Luka. The best person in the world is Luka. Ghana has a big red bottle. Ghana likes to walk her dog. I find Ghana fun to be with. I like Ghana and her sister. I think the shoe belongs to Ghana. I give all my best wishes to Ghana. Daddy likes to wash his car. Daddy wants to sit outside and read. I like Daddy to sit inside. I love it when Daddy works at home. There’s no one I love more than Daddy. I want to be just like Daddy. Mommy went to the store today. Mommy likes to play with blocks. I like Mommy to brush my hair. I want Mommy to drink her tea. I want to give my cup to  Mommy. I like to spend time with Mommy.",81.6666666666667,0.666666666666667,"female","IDS","high.pitch",30,"female",NA,"o",NA,NA,NA,"yes",30,"yes","HPP","significant","",NA,NA,NA,NA,NA,NA,"",0.009,NA,"tValue",0.571428571428571,"10.1080/15250000701779386_2b",NA,NA,NA,NA,0.861530395373855,0.861530395373855,0.282645409644202,0.282645409644202,12.9445448441834,12.9445448441834,NA,TRUE
591,"Christina","10.1080/15250000903263973","Influences of Infant-Directed Speech on Early Word Recognition","Singh Nestor Parikh Yull",2009,"1_ADStest",NA,"peer-reviewed","American English","native","Singh","standard",211,224,243,0.375,16,4,0,0,0,"no return for 2nd session",7.5,0,0,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female",NA,NA,30,"female","ADS",NA,NA,NA,NA,"yes",45,"yes","HPP","exploratory","",8.636,NA,NA,NA,NA,NA,"",NA,NA,"tValue",0.8,"10.1080/15250000903263973_1_ADStest",NA,NA,NA,NA,0.270081385263257,0.270081385263257,0.248942659758643,0.248942659758643,16.5859171849155,16.5859171849155,NA,TRUE
591,"Christina","10.1080/15250000903263973","Influences of Infant-Directed Speech on Early Word Recognition","Singh Nestor Parikh Yull",2009,"1_IDStest",NA,"peer-reviewed","American English","native","Singh","standard",211,224,243,0.375,16,4,0,0,0,"no return for 2nd session",7.5,0,0,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female",NA,NA,30,"female","IDS",NA,NA,NA,NA,"yes",45,"yes","HPP","exploratory","",9.064,NA,NA,NA,NA,NA,"",NA,NA,"tValue",0.8,"10.1080/15250000903263973_1_IDStest",NA,NA,NA,NA,0.283805818559674,0.283805818559674,0.129666662395674,0.129666662395674,68.6976850428616,68.6976850428616,NA,TRUE
590,"Christina","10.1080/15475440801922131","Building a Word-Form Lexicon in the Face of Variable Input: Influences of Pitch and Amplitude on Early Spoken Word Recognition","Singh White Morgan",2008,"1",NA,"peer-reviewed","American English","native","Singh","standard",215,232,250,0.25,16,1,0,0,2,"inattention",7.5,1,1,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","mixed",20,"female","happy","y",NA,NA,16,"yes",30,"yes","HPP",NA,"",NA,NA,NA,NA,NA,NA,"",0.04,0.6875,"tValue",0.941176470588235,"10.1080/15475440801922131_1",NA,NA,NA,NA,0.385814918602748,0.385814918602748,0.160436574406726,0.160436574406726,48.8455442118797,48.8455442118797,NA,TRUE
590,"Christina","10.1080/15475440801922131","Building a Word-Form Lexicon in the Face of Variable Input: Influences of Pitch and Amplitude on Early Spoken Word Recognition","Singh White Morgan",2008,"2_high",NA,"peer-reviewed","American English","native","Singh","standard",211,224,247,0.625,16,1,0,0,2,"inattention",7.5,0,0,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","high.pitch",20,"female","happy",NA,NA,NA,16,"yes",30,"yes","HPP","significant","",NA,NA,NA,NA,NA,NA,"",NA,0.75,"tValue",0.941176470588235,"10.1080/15475440801922131_2_high",NA,NA,NA,NA,0.72963974488513,0.72963974488513,0.289024693175365,0.289024693175365,13.6077896567987,13.6077896567987,NA,TRUE
590,"Christina","10.1080/15475440801922131","Building a Word-Form Lexicon in the Face of Variable Input: Influences of Pitch and Amplitude on Early Spoken Word Recognition","Singh White Morgan",2008,"2_low",NA,"peer-reviewed","American English","native","Singh","standard",211,224,247,0.625,16,1,0,0,2,"inattention",7.5,0,0,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","low.pitch",20,"female","happy",NA,NA,NA,16,"yes",30,"yes","HPP","significant","",NA,NA,NA,NA,NA,NA,"",NA,0.75,"tValue",0.941176470588235,"10.1080/15475440801922131_2_low",NA,NA,NA,NA,0.280917262024345,0.280917262024345,0.191709610258903,0.191709610258903,27.9193880966231,27.9193880966231,NA,TRUE
590,"Christina","10.1080/15475440801922131","Building a Word-Form Lexicon in the Face of Variable Input: Influences of Pitch and Amplitude on Early Spoken Word Recognition","Singh White Morgan",2008,"3",NA,"peer-reviewed","American English","native","Singh","standard",265,276,297,0.4375,16,0,0,0,2,"0",9,1,2,"{bike hat}{tree pear}",0,"match",1,"His bike had big black wheels. The girl rode her big bike. Her bike could go very fast. The bell on the bike was really loud. The boy had a new red bike. Your bike always stays in the garage. She put on her hat to play in the snow. The hat was soft and warm. Her brother had knitted the hat. The hat was blue and white. She liked how the hat covered her ears. Her friends also liked her hat. The tree was a hundred years old. The tree grew in the man's back yard. He liked to look outside at the tree. Hanging from the tree was a swing. The man's grandchild played in the tree. The leaves on the tree were yellow. The juicy green pear came from the basket. The pear is her favorite fruit. She wanted to eat the biggest pear. The pear in the basket looked very good. Next to the pear was an apple. She ate the whole pear.",63.3333333333,0.333333333333333,"female","IDS","mixed",20,"female","happy","o",NA,NA,16,"yes",30,"yes","HPP","significant","",NA,NA,NA,NA,NA,NA,"",NA,0.8125,"tValue",1,"10.1080/15475440801922131_3",NA,NA,NA,NA,0.645432941126697,0.645432941126697,0.25029585399151,0.25029585399151,16.2113624696849,16.2113624696849,NA,TRUE
1015,"Alex","10.1111/1467-7687.00261","German-learning infants’ ability to detect unstressed closed-class elements in continuous speech","Hoehle Weissenborn",2003,"1","1","peer-reviewed","German","native","Hoehle","standard",226.94,244.36,273.36,0.535714285714286,28,11,9,1,3,"the experiment could not be finished (9 children), technical problems (1 child) or orientation times less than 3 sec- onds on average to one of the text passages (1 child)",8,1,2,"bis von das sein",1,"match",1,NA,NA,NA,"female","IDS",NA,NA,"female",NA,NA,"not.manipulated",20.5,16,"yes",30,"no","HPP","significant","the target words are unstressed function words",8.345,2.38,7.397,1.926,NA,2.77,"",0.011,0.75,"means&SD",0.717948717948718,"10.1111/1467-7687.00261_1",4,0.819,0.948,2.16493371723016,0.42561144177963,0.42561144177963,0.127134988677231,0.127134988677231,61.868533607204,61.868533607204,0.0050081317089383,TRUE
1015,"Alex","10.1111/1467-7687.00261","German-learning infants’ ability to detect unstressed closed-class elements in continuous speech","Hoehle Weissenborn",2003,"2","2","peer-reviewed","German","native","Hoehle","standard",185.52,194.52,208.52,0.464285714285714,28,3,2,1,3,"Two of them did not finish the experiment. One child was excluded from the data analysis because of too short average listening times.",6,1,1,"bis von das sein",1,"match",1,NA,NA,NA,"female","IDS",NA,NA,"female",NA,NA,"not.manipulated",20.5,16,"yes",30,"no","HPP","nonsignificant","the target words are unstressed function words",8.764,2.462,8.617,2.501,NA,0.42,"",0.67,0.571428571428571,"means&SD",0.903225806451613,"10.1111/1467-7687.00261_2",4,0.805,0.146999999999998,2.4815766157828,0.0575756975481596,0.0575756975481596,0.118269891180251,0.118269891180251,71.4910384607173,71.4910384607173,0.338904505872912,TRUE
1012,"Christina","10.1111/desc.12071","Word-form familiarity bootstraps infant speech segmentation","Altvater-Mackensen Mani",2013,"1","1","peer-reviewed","German","native","Mani","standard",188.52,211.52,237.94,0.55,20,4,3,0,NA,"fussiness looking times 2 sd above mean ",7,0,0," Löffel Mütze Sonne Tasse ",0,"mispronounciation",2,"Passage 1: Löffel ‛spoon' /Löckel
 Hast Du meinen schönen X gesehen? (Did you see my nice X?)
 Er hat sein Essen mit einem blauen X gegessen. (He ate his food with a blue X.)
 Der X fiel ihm mit einem Klirren aus der Hand. (The X fell out of his hand with a clank.)
 Mein roter X ist in der Schublade. (My red X is in the drawer.)
 Der Junge hat den X in seine Tasche getan. (The boy put the X in his pocket.)
 Der Elf hat unter dem Tisch nach seinem X gesucht. (The elf looked for his X under the table.)
Passage 2: Mütze ‛hat' /Müpfe
 Ich möchte meine gelbe X tragen. (I want to wear my yellow X.)
 Meine X ist nicht auf meinem Stuhl. (My X is not on my chair.)
 Der Bär hat meine neue X gegessen. (The bear has eaten my new X).
 Die grosse rote X ist im Schrank. (The big red X is in the closet.)
 Der Mann setzte seine X auf und ging. (The man put on his X and went away.)
 Kannst Du meine X in Deinem Zimmer finden? (Can you find my X in your room?)
Passage 3: Sonne ‛sun' /Sotte
 Die X stand hoch am Himmel. (The X was high in the sky.)
 Alles was man sehen konnte war die grosse helle X. (All you could see was the big bright X.)
 Er malte ein schönes Bild von der gelben X. (He drew a nice picture of the yellow X.)
 Die X schien den ganzen Tag. (The X was shining all day.)
 Er konnte die X durch sein Fenster sehen. (He could see the X through his window.)
 Du bist glücklich wenn die X scheint. (You are happy when the X is shining.)
Passage 4: Tasse ‛cup' /Tacke
 Die X war hell und glänzte. (The X was bright and shiny.)
 Der Clown trank aus der roten X. (The clown drank from his red X.)
 Der Andere hat die grosse X genommen. (The other one has taken the big X.)
 Seine X war mit Milch gefüllt. (His X was filled with milk.)
 Das Mädchen hat ihre X zurück auf den Tisch gestellt. (The girl has put her X back on the table.)
 Etwas Milch ist aus Deiner X auf den Teppich getropft. (A bit of milk dripped from your X on the carpet.)",NA,0,"female","IDS",NA,25,"female","IDS",NA,"not.manipulated",20,12,"yes",100,"no","Other","exploratory","3-phase experiment reporting on phase 2",8.8,4.47213595499958,8.5,3.57770876399966,NA,NA,"",0.7,NA,"means&SD",0.833333333333333,"10.1111/desc.12071_1",4,0.441,0.300000000000001,4.04969134626332,0.0711165309587706,0.0711165309587706,0.236699047366884,0.236699047366884,17.8487160243161,17.8487160243161,NA,TRUE
1012,"Christina","10.1111/desc.12071","Word-form familiarity bootstraps infant speech segmentation","Altvater-Mackensen Mani",2013,"2","2","peer-reviewed","German","native","Mani","standard",185.52,212.94,239.94,0.45,20,2,2,0,0,"fussiness",7,0,0," Löffel Mütze Sonne Tasse ",0,"mispronounciation",2,"Passage 1: Löffel ‛spoon' /Löckel
 Hast Du meinen schönen X gesehen? (Did you see my nice X?)
 Er hat sein Essen mit einem blauen X gegessen. (He ate his food with a blue X.)
 Der X fiel ihm mit einem Klirren aus der Hand. (The X fell out of his hand with a clank.)
 Mein roter X ist in der Schublade. (My red X is in the drawer.)
 Der Junge hat den X in seine Tasche getan. (The boy put the X in his pocket.)
 Der Elf hat unter dem Tisch nach seinem X gesucht. (The elf looked for his X under the table.)
Passage 2: Mütze ‛hat' /Müpfe
 Ich möchte meine gelbe X tragen. (I want to wear my yellow X.)
 Meine X ist nicht auf meinem Stuhl. (My X is not on my chair.)
 Der Bär hat meine neue X gegessen. (The bear has eaten my new X).
 Die grosse rote X ist im Schrank. (The big red X is in the closet.)
 Der Mann setzte seine X auf und ging. (The man put on his X and went away.)
 Kannst Du meine X in Deinem Zimmer finden? (Can you find my X in your room?)
Passage 3: Sonne ‛sun' /Sotte
 Die X stand hoch am Himmel. (The X was high in the sky.)
 Alles was man sehen konnte war die grosse helle X. (All you could see was the big bright X.)
 Er malte ein schönes Bild von der gelben X. (He drew a nice picture of the yellow X.)
 Die X schien den ganzen Tag. (The X was shining all day.)
 Er konnte die X durch sein Fenster sehen. (He could see the X through his window.)
 Du bist glücklich wenn die X scheint. (You are happy when the X is shining.)
Passage 4: Tasse ‛cup' /Tacke
 Die X war hell und glänzte. (The X was bright and shiny.)
 Der Clown trank aus der roten X. (The clown drank from his red X.)
 Der Andere hat die grosse X genommen. (The other one has taken the big X.)
 Seine X war mit Milch gefüllt. (His X was filled with milk.)
 Das Mädchen hat ihre X zurück auf den Tisch gestellt. (The girl has put her X back on the table.)
 Etwas Milch ist aus Deiner X auf den Teppich getropft. (A bit of milk dripped from your X on the carpet.)",NA,0,"female","IDS",NA,25,"female","IDS",NA,"not.manipulated",20,12,"yes",100,"no","Other","exploratory","3-phase experiment reporting on phase 2",7.2,2.68328157299975,7.4,2.68328157299975,NA,NA,"",0.7,NA,"means&SD",0.909090909090909,"10.1111/desc.12071_2",4,0.29,-0.2,2.68328157299975,-0.0715541752799933,-0.0715541752799933,0.266698331453348,0.266698331453348,14.0591609492745,14.0591609492745,NA,TRUE
